Job ID	Agency	Posting Type	Full-Time/Part-Time indicator	Career Level	Salary Range From	Salary Range To	Salary Frequency	Posting Date
594432	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	66430.0	76394.0	Annual	07/31/2023
606433	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	121000.0	121000.0	Annual	10/06/2023
590075	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	58682.0	126845.0	Annual	06/26/2023
635785	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	92283.0	97026.0	Annual	05/16/2024
624243	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	39763.0	45728.0	Annual	01/23/2024
631911	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	43728.0	50287.0	Annual	04/11/2024
643701	FIRE DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	143660.0	169340.0	Annual	08/08/2024
644901	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	54272.0	83117.0	Annual	08/08/2024
633876	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	56971.0	63000.0	Annual	04/20/2024
628641	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	92301.0	121296.0	Annual	04/30/2024
635857	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Part-Time	Experienced (non-manager)	23.39	26.9	Hourly	05/13/2024
624446	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	63.6	63.6	Hourly	02/06/2024
635078	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	92301.0	121296.0	Annual	05/10/2024
556468	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	62.88	62.88	Hourly	10/25/2022
626709	DEPT OF YOUTH & COMM DEV SRVS	Internal	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	06/12/2024
597919	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	98470.0	133496.0	Annual	08/13/2023
639456	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	59116.0	78362.0	Annual	07/16/2024
597129	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Entry-Level	39763.0	45728.0	Annual	08/07/2023
639625	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	64142.0	135000.0	Annual	06/28/2024
630007	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56313.0	64760.0	Annual	03/18/2024
599536	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	100000.0	146260.0	Annual	08/24/2023
571629	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	74650.0	109409.0	Annual	03/28/2023
636787	DEPARTMENT OF CITY PLANNING	External	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	05/22/2024
629711	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	103026.0	130000.0	Annual	04/10/2024
637615	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	81083.0	216270.0	Annual	07/30/2024
635001	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	92301.0	121296.0	Annual	05/23/2024
643007	OFFICE OF CRIMINAL JUSTICE	Internal	Full-Time	Experienced (non-manager)	66066.0	175000.0	Annual	07/21/2024
582933	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Executive	175000.0	208826.0	Annual	04/11/2023
581016	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	54100.0	65000.0	Annual	04/05/2023
607175	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	58682.0	134570.0	Annual	09/27/2023
633803	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	59116.0	90050.0	Annual	04/18/2024
598942	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	85210.0	129168.0	Annual	08/24/2023
589902	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	06/21/2023
597548	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	78745.0	101230.0	Annual	08/09/2023
633020	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Entry-Level	47437.0	68273.0	Annual	04/29/2024
646125	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Manager	85000.0	85000.0	Annual	08/11/2024
643362	OFF OF PAYROLL ADMINISTRATION	Internal	Full-Time	Experienced (non-manager)	43728.0	68645.0	Annual	07/23/2024
628602	BRONX DISTRICT ATTORNEY	External	Full-Time	Experienced (non-manager)	58300.0	58300.0	Annual	03/01/2024
640150	CONSUMER AND WORKER PROTECTION	Internal	Full-Time	Experienced (non-manager)	45040.0	52242.0	Annual	07/03/2024
611076	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	92301.0	106146.0	Annual	10/17/2023
620792	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	70087.0	84805.0	Annual	01/02/2024
638047	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	103055.0	105000.0	Annual	06/20/2024
626519	DEPT OF CITYWIDE ADMIN SVCS	Internal	Full-Time	Experienced (non-manager)	67972.0	78168.0	Annual	08/12/2024
632501	FIRE DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	103026.0	133630.0	Annual	07/29/2024
643352	DISTRICT ATTORNEY KINGS COUNTY	External	Full-Time	Experienced (non-manager)	75000.0	75000.0	Annual	08/01/2024
603920	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Part-Time	Experienced (non-manager)	19.2	28.81	Hourly	09/08/2023
604898	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	103026.0	133630.0	Annual	09/20/2023
588592	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	59116.0	67983.0	Annual	06/06/2023
595567	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	08/17/2023
617807	OFFICE OF THE COMPTROLLER	External	Full-Time	Experienced (non-manager)	85000.0	95000.0	Annual	11/28/2023
594653	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	56181.0	68034.0	Annual	08/13/2023
633823	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	58682.0	127720.0	Annual	04/18/2024
636700	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	05/28/2024
589334	LAW DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	47203.0	66054.0	Annual	06/07/2023
589334	LAW DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	47203.0	66054.0	Annual	06/07/2023
644097	HOUSING PRESERVATION & DVLPMNT	Internal	Full-Time	Experienced (non-manager)	84018.0	96621.0	Annual	07/30/2024
634059	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	43777.0	50343.0	Annual	04/22/2024
635995	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	88437.0	228190.0	Annual	05/22/2024
621354	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	102292.0	128462.0	Annual	12/27/2023
639388	DEPARTMENT OF CORRECTION	Internal	Full-Time	Executive	225000.0	225000.0	Annual	06/25/2024
614523	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	61233.0	66911.0	Annual	11/02/2023
618024	DISTRICT ATTORNEY-MANHATTAN	Internal	Full-Time	Experienced (non-manager)	46843.0	46843.0	Annual	11/29/2023
582506	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Student	15.0	17.5	Hourly	04/12/2023
628138	DEPARTMENT FOR THE AGING	External	Full-Time	Experienced (non-manager)	67738.0	77899.0	Annual	06/12/2024
538833	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	57078.0	85646.0	Annual	07/05/2022
642567	OFF OF PAYROLL ADMINISTRATION	Internal	Full-Time	Experienced (non-manager)	43728.0	68645.0	Annual	07/18/2024
645579	HOUSING PRESERVATION & DVLPMNT	Internal	Full-Time	Experienced (non-manager)	93288.0	107281.0	Annual	08/08/2024
593243	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	88026.0	101230.0	Annual	07/26/2023
639939	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	449.84	449.84	Daily	07/11/2024
626215	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	58682.0	159671.0	Annual	02/08/2024
638918	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Entry-Level	49961.0	57455.0	Annual	06/21/2024
644065	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	57976.0	66672.0	Annual	07/30/2024
635577	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	57976.0	66672.0	Annual	05/08/2024
632266	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	39763.0	45728.0	Annual	04/03/2024
590396	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	74041.0	107227.0	Annual	06/24/2023
617192	ADMIN FOR CHILDREN'S SVCS	External	Full-Time	Experienced (non-manager)	63481.0	97376.0	Annual	03/15/2024
560439	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	70611.0	105138.0	Annual	11/16/2022
544326	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	53702.0	148745.0	Annual	09/14/2022
632285	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Entry-Level	51500.0	69709.0	Annual	04/02/2024
604439	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	82506.0	103548.0	Annual	01/23/2024
583089	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	47390.0	67023.0	Annual	04/23/2023
645004	NYC HOUSING AUTHORITY	External	Full-Time	Entry-Level	36006.0	50569.0	Annual	08/08/2024
635708	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	88026.0	101230.0	Annual	05/09/2024
617126	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Entry-Level	47418.0	54531.0	Annual	11/22/2023
627406	TAXI & LIMOUSINE COMMISSION	Internal	Full-Time	Experienced (non-manager)	43728.0	68645.0	Annual	02/21/2024
639659	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	07/03/2024
576549	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	40017.0	62820.0	Annual	03/01/2023
638046	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	43728.0	50287.0	Annual	06/10/2024
633911	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	70087.0	70087.0	Annual	05/21/2024
634338	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	41887.0	54531.0	Annual	04/29/2024
637990	LAW DEPARTMENT	External	Full-Time	Experienced (non-manager)	84975.0	175100.0	Annual	06/17/2024
642703	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	43728.0	50287.0	Annual	07/17/2024
640409	HOUSING PRESERVATION & DVLPMNT	Internal	Full-Time	Entry-Level	48170.0	48170.0	Annual	07/08/2024
626547	CAMPAIGN FINANCE BOARD	Internal	Full-Time	Experienced (non-manager)	110000.0	115000.0	Annual	02/13/2024
631292	BRONX DISTRICT ATTORNEY	External	Full-Time	Experienced (non-manager)	75000.0	75000.0	Annual	03/21/2024
591439	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	08/07/2023
637892	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	92301.0	106146.0	Annual	07/05/2024
587067	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	80557.0	105000.0	Annual	09/14/2023
628034	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Manager	88437.0	164360.0	Annual	02/28/2024
521300	DEPARTMENT OF CORRECTION	Internal	Full-Time	Experienced (non-manager)	79620.0	91563.0	Annual	02/18/2022
623518	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	70087.0	84805.0	Annual	02/19/2024
571030	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	58110.0	58110.0	Annual	01/24/2023
579947	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	90114.0	122168.0	Annual	04/08/2023
623957	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Manager	86185.0	99113.0	Annual	01/19/2024
629971	HUMAN RIGHTS COMMISSION	Internal	Full-Time	Entry-Level	68183.0	78411.0	Annual	03/13/2024
638546	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	49961.0	49961.0	Annual	06/17/2024
631294	TAXI & LIMOUSINE COMMISSION	Internal	Part-Time	Student	15.5	16.0	Hourly	03/21/2024
554120	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Executive	57078.0	85646.0	Annual	10/05/2022
632872	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	87003.0	128440.0	Annual	04/10/2024
643444	DISTRICT ATTORNEY KINGS COUNTY	External	Full-Time	Experienced (non-manager)	80000.0	82730.0	Annual	08/07/2024
630731	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Entry-Level	56181.0	68034.0	Annual	08/02/2024
602934	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	93288.0	130988.0	Annual	10/06/2023
644364	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	54272.0	83117.0	Annual	08/12/2024
636192	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	18.0	21.13	Hourly	06/13/2024
618885	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56181.0	64608.0	Annual	12/08/2023
615130	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	41248.0	47435.0	Annual	11/06/2023
628034	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Manager	88437.0	164360.0	Annual	02/28/2024
643352	DISTRICT ATTORNEY KINGS COUNTY	Internal	Full-Time	Experienced (non-manager)	75000.0	75000.0	Annual	08/01/2024
644071	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Manager	91090.0	186763.0	Annual	08/01/2024
639477	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	59301.0	68196.0	Annual	06/26/2024
633367	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	51528.0	60088.0	Annual	04/16/2024
644331	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	78745.0	100786.0	Annual	08/01/2024
622774	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	72000.0	72000.0	Annual	01/10/2024
608193	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	58682.0	134570.0	Annual	10/03/2023
635201	DEPT OF HEALTH/MENTAL HYGIENE	External	Part-Time	Experienced (non-manager)	45.91	45.91	Hourly	05/10/2024
607322	DEPT OF CITYWIDE ADMIN SVCS	Internal	Full-Time	Experienced (non-manager)	118480.0	118480.0	Annual	07/22/2024
561337	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	74730.0	161534.0	Annual	01/09/2023
639926	DISTRICT ATTORNEY-MANHATTAN	Internal	Full-Time	Experienced (non-manager)	75035.0	83014.0	Annual	07/02/2024
573120	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	68962.0	68962.0	Annual	03/24/2023
642325	BRONX DISTRICT ATTORNEY	External	Full-Time	Entry-Level	42092.0	42092.0	Annual	07/15/2024
582502	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Student	15.0	17.5	Hourly	04/12/2023
638214	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	70259.0	80798.0	Annual	06/12/2024
585699	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	56972.0	123150.0	Annual	05/15/2023
603403	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	64296.0	100000.0	Annual	09/13/2023
636645	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	56677.0	65179.0	Annual	05/21/2024
636143	CONSUMER AND WORKER PROTECTION	Internal	Full-Time	Experienced (non-manager)	92301.0	109330.0	Annual	05/16/2024
625159	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Manager	80931.0	146088.0	Annual	01/29/2024
624361	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56313.0	64760.0	Annual	01/29/2024
640764	ADMIN FOR CHILDREN'S SVCS	External	Full-Time	Experienced (non-manager)	52438.0	59255.0	Annual	07/25/2024
624793	DEPT OF RECORDS & INFO SERVICE	Internal	Full-Time	Experienced (non-manager)	58700.0	115854.0	Annual	04/25/2024
531327	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	39098.0	63367.0	Annual	05/19/2022
638595	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	48170.0	48170.0	Annual	06/17/2024
639869	DISTRICT ATTORNEY KINGS COUNTY	External	Full-Time	Experienced (non-manager)	68120.0	97377.0	Annual	07/19/2024
640155	CONSUMER AND WORKER PROTECTION	Internal	Full-Time	Experienced (non-manager)	45040.0	52242.0	Annual	07/05/2024
623534	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Executive	150000.0	180000.0	Annual	01/17/2024
636471	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Entry-Level	56313.0	64760.0	Annual	05/22/2024
582395	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Student	15.5	19.9	Hourly	04/12/2023
643304	OFFICE OF MANAGEMENT & BUDGET	External	Full-Time	Manager	117935.0	117935.0	Annual	07/23/2024
627757	DEPT OF PARKS & RECREATION	External	Full-Time	Experienced (non-manager)	85147.0	85147.0	Annual	02/23/2024
644766	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	111778.0	130000.0	Annual	08/07/2024
636696	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	70087.0	70087.0	Annual	05/28/2024
620777	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	49950.0	57442.0	Annual	12/20/2023
638893	HOUSING PRESERVATION & DVLPMNT	Internal	Full-Time	Experienced (non-manager)	53000.0	53000.0	Annual	06/20/2024
623630	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	56677.0	65179.0	Annual	01/17/2024
638390	DISTRICT ATTORNEY RICHMOND COU	External	Part-Time	Entry-Level	23.0	30.0	Hourly	06/13/2024
568631	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	84468.0	111003.0	Annual	01/18/2023
634991	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	78721.0	209971.0	Annual	05/10/2024
637521	OFFICE OF MANAGEMENT & BUDGET	Internal	Full-Time	Entry-Level	58851.0	84257.0	Annual	06/03/2024
623794	DEPARTMENT OF FINANCE	Internal	Part-Time	Experienced (non-manager)	61.52	61.52	Hourly	05/08/2024
637026	OFFICE OF THE COMPTROLLER	Internal	Full-Time	Manager	145000.0	155000.0	Annual	05/24/2024
604415	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	58695.0	89699.0	Annual	09/13/2023
635081	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	92301.0	121296.0	Annual	05/10/2024
631775	CULTURAL AFFAIRS	External	Part-Time	Student	15.93	15.93	Hourly	06/15/2024
631994	OFFICE OF THE COMPTROLLER	External	Full-Time	Manager	150000.0	165000.0	Annual	04/03/2024
592346	DEPT OF HEALTH/MENTAL HYGIENE	External	Part-Time	Experienced (non-manager)	50.3908	50.3908	Hourly	07/10/2023
599261	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	56313.0	64760.0	Annual	08/23/2023
633451	DEPT. OF HOMELESS SERVICES	Internal	Full-Time	Experienced (non-manager)	41887.0	69709.0	Annual	04/26/2024
636386	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	06/05/2024
638449	OFFICE OF MANAGEMENT & BUDGET	Internal	Full-Time	Entry-Level	58851.0	84257.0	Annual	06/14/2024
560441	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	60010.0	100875.0	Annual	11/16/2022
635848	DISTRICT ATTORNEY-MANHATTAN	Internal	Full-Time	Entry-Level	58049.0	58049.0	Annual	05/10/2024
620365	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	55816.0	66000.0	Annual	12/20/2023
610609	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	82506.0	82506.0	Annual	10/12/2023
623518	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	70087.0	84805.0	Annual	02/19/2024
606356	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	80513.0	118093.0	Annual	05/08/2024
644793	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	77158.0	114887.0	Annual	08/03/2024
481622	ADMIN FOR CHILDREN'S SVCS	Internal	Full-Time	Experienced (non-manager)	58700.0	102226.0	Annual	06/30/2022
638950	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	39763.0	64420.0	Annual	07/07/2024
634556	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Manager	58682.0	127720.0	Annual	04/30/2024
635699	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	92301.0	106146.0	Annual	05/09/2024
624258	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	70087.0	70087.0	Annual	02/15/2024
598337	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	75000.0	160000.0	Annual	08/21/2023
552231	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	49003.0	72195.0	Annual	09/29/2022
633272	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	45329.0	52128.0	Annual	04/18/2024
599667	DEPARTMENT OF CORRECTION	External	Full-Time	Experienced (non-manager)	195000.0	225000.0	Annual	08/21/2023
